Days_for_shipping_(real),Days_for_shipment_(scheduled),Delivery_Status,Late_delivery_risk,Customer_City,Customer_Country,Customer_Zipcode,Latitude,Longitude,Market,Order_City,Order_Country,Order_Region,Order_State,Order_Status,Product_Name,Product_Price,Shipping_Mode,order_date,order_time,shipping_date,shipping_time,processing_time,shipment_status,order_city_latitude,order_city_longitude,distance,multiplier,approx_time,transit_time,effective_delivery_time
4,4,Shipping on time,0,San Juan,Puerto Rico,921,18.38596916,-66.0940094,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,04-03-2023,13:03:00,08-03-2023,13:03:00,4,Delayed,12.9789,77.5917,14721.95844,1,14721.9584,4,8
4,4,Shipping on time,0,Caguas,Puerto Rico,725,18.26937485,-66.37060547,Pacific Asia,Bangalore,India,South Asia,Karnataka,PROCESSING,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,Standard Class,14-11-2022,7:26:00,18-11-2022,7:26:00,4,Delayed,12.9789,77.5917,14752.85223,1,14752.8522,4,8
2,4,Advance shipping,0,Caguas,Puerto Rico,725,18.27102661,-66.37056732,Pacific Asia,Salem,India,South Asia,Tamil Nadu,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,03-11-2022,16:44:00,05-11-2022,16:44:00,2,On time,11.65,78.15,14894.56507,1,14894.5651,4,6
2,4,Advance shipping,0,El Paso,USA,79924,31.851717,-106.4588165,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,First aid kit,293.0400085,Standard Class,04-01-2025,6:41:00,06-01-2025,6:41:00,2,On time,12.9789,77.5917,15011.49365,1,15011.4936,4,6
3,4,Advance shipping,0,Philadelphia,USA,19140,39.96059036,-75.240448,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Summer dresses,215.8200073,Standard Class,28-01-2025,7:21:00,31-01-2025,7:21:00,3,On time,13.0825,80.275,13597.05266,1,13597.0527,4,7
6,4,Late delivery,1,Fort Lauderdale,USA,33324,26.0984993,-80.27095032,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,22-12-2022,19:17:00,28-12-2022,19:17:00,6,Delayed,12.9789,77.5917,15053.61333,1,15053.6133,4,10
4,4,Shipping on time,0,Louisville,USA,40214,38.18265152,-85.75534821,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.980011,Standard Class,15-03-2023,17:04:00,19-03-2023,17:04:00,4,Delayed,12.9789,77.5917,14067.56868,1,14067.5687,4,8
5,4,Late delivery,1,Painesville,USA,44077,41.72412872,-81.24591065,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,13-12-2022,22:59:00,18-12-2022,22:59:00,5,Delayed,12.9789,77.5917,13557.12614,1,13557.1261,4,9
5,4,Late delivery,1,Hamtramck,USA,48212,42.39984894,-83.05892944,Pacific Asia,Bijapur,India,South Asia,Karnataka,COMPLETE,Rock music,260.6499939,Standard Class,26-11-2024,17:05:00,01-12-2024,17:05:00,5,Delayed,16.83,75.71,13078.86124,1,13078.8612,4,9
3,4,Advance shipping,0,San Antonio,USA,78227,29.38037109,-98.6422348,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,COMPLETE,Fighting video games,39.75,Standard Class,19-01-2025,14:54:00,22-01-2025,14:54:00,3,On time,11.0167,76.9556,15498.3881,1,15498.3881,4,7
3,4,Advance shipping,0,Flushing,USA,11355,40.76358032,-73.83003998,Pacific Asia,Salem,India,South Asia,Tamil Nadu,ON_HOLD,First aid kit,293.0400085,Standard Class,21-11-2024,10:15:00,24-11-2024,10:15:00,3,On time,11.65,78.15,13513.97352,1,13513.9735,4,7
6,4,Late delivery,1,Fort Lauderdale,USA,33324,26.0984993,-80.27095032,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,22-12-2022,19:17:00,28-12-2022,19:17:00,6,Delayed,12.9789,77.5917,15053.61333,1,15053.6133,4,10
5,4,Late delivery,1,Painesville,USA,44077,41.72412872,-81.24591065,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,13-12-2022,22:59:00,18-12-2022,22:59:00,5,Delayed,12.9789,77.5917,13557.12614,1,13557.1261,4,9
6,4,Late delivery,1,Fort Lauderdale,USA,33324,26.0984993,-80.27095032,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,22-12-2022,19:17:00,28-12-2022,19:17:00,6,Delayed,12.9789,77.5917,15053.61333,1,15053.6133,4,10
2,2,Shipping on time,0,North Hollywood,USA,91605,32.90361786,-117.0988388,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class,17-12-2022,1:15:00,19-12-2022,1:15:00,2,On time,13.0825,80.275,14578.89761,0.8,11663.1181,3,5
2,2,Shipping on time,0,North Hollywood,USA,91605,32.90361786,-117.0988388,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,17-12-2022,1:15:00,19-12-2022,1:15:00,2,On time,13.0825,80.275,14578.89761,0.8,11663.1181,3,5
2,2,Shipping on time,0,North Hollywood,USA,91605,32.90361786,-117.0988388,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,17-12-2022,1:15:00,19-12-2022,1:15:00,2,On time,13.0825,80.275,14578.89761,0.8,11663.1181,3,5
4,2,Late delivery,1,Lockport,USA,60441,41.58304977,-88.05521393,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class,01-12-2022,7:35:00,05-12-2022,7:35:00,4,Delayed,12.8681,74.8425,13711.32055,0.8,10969.0564,3,7
2,2,Shipping on time,0,North Hollywood,USA,91605,32.90361786,-117.0988388,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class,17-12-2022,1:15:00,19-12-2022,1:15:00,2,On time,13.0825,80.275,14578.89761,0.8,11663.1181,3,5
2,2,Shipping on time,0,Fayetteville,USA,28314,35.06275177,-79.00574493,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,Second Class,21-12-2022,8:36:00,23-12-2022,8:36:00,2,On time,12.8681,74.8425,14014.92278,0.8,11211.9382,3,5
2,2,Shipping on time,0,Fayetteville,USA,28314,35.06275177,-79.00574493,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99000168,Second Class,21-12-2022,8:36:00,23-12-2022,8:36:00,2,On time,12.8681,74.8425,14014.92278,0.8,11211.9382,3,5
4,2,Late delivery,1,Lockport,USA,60441,41.58304977,-88.05521393,Pacific Asia,Mangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Glove It Urban Brick Golf Towel,15.98999977,Second Class,01-12-2022,7:35:00,05-12-2022,7:35:00,4,Delayed,12.8681,74.8425,13711.32055,0.8,10969.0564,3,7
6,4,Late delivery,1,Dearborn,USA,48126,42.32353973,-83.17635346,Pacific Asia,Bangalore,India,South Asia,Karnataka,PAYMENT_REVIEW,Summer dresses,215.8200073,Standard Class,26-01-2025,14:22:00,01-02-2025,14:22:00,6,Delayed,12.9789,77.5917,13559.15785,1,13559.1578,4,10
4,4,Shipping on time,0,Portland,USA,97229,45.54113007,-122.7773743,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,25-02-2023,0:06:00,29-02-2023,0:06:00,4,Delayed,13.0825,80.275,13097.27838,1,13097.2784,4,8
5,4,Late delivery,1,New York,USA,10027,40.81129837,-73.94896698,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING_PAYMENT,DVDs ,164.3800049,Standard Class,31-12-2024,16:09:00,05-01-2025,16:09:00,5,Delayed,12.9789,77.5917,13355.29516,1,13355.2952,4,9
5,4,Late delivery,1,El Paso,USA,79924,31.89463425,-106.4120712,Pacific Asia,Bijapur,India,South Asia,Karnataka,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,08-11-2022,23:54:00,13-11-2022,23:54:00,5,Delayed,16.83,75.71,14592.43174,1,14592.4317,4,9
5,4,Late delivery,1,El Paso,USA,79924,31.89463425,-106.4120712,Pacific Asia,Bijapur,India,South Asia,Karnataka,PENDING_PAYMENT,Team Golf Texas Longhorns Putter Grip,24.98999977,Standard Class,08-11-2022,23:54:00,13-11-2022,23:54:00,5,Delayed,16.83,75.71,14592.43174,1,14592.4317,4,9
2,1,Late delivery,1,Smyrna,USA,30080,33.89192963,-84.48126984,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,First Class,02-01-2023,9:59:00,04-01-2023,9:59:00,2,On time,13.0825,80.275,14548.13756,0.5,7274.0688,2,4
2,1,Late delivery,1,Smyrna,USA,30080,33.89192963,-84.48126984,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.980011,First Class,02-01-2023,9:59:00,04-01-2023,9:59:00,2,On time,13.0825,80.275,14548.13756,0.5,7274.0688,2,4
2,1,Late delivery,1,Smyrna,USA,30080,33.89192963,-84.48126984,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,02-01-2023,9:59:00,04-01-2023,9:59:00,2,On time,13.0825,80.275,14548.13756,0.5,7274.0688,2,4
2,1,Late delivery,1,Smyrna,USA,30080,33.89192963,-84.48126984,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99000168,First Class,02-01-2023,9:59:00,04-01-2023,9:59:00,2,On time,13.0825,80.275,14548.13756,0.5,7274.0688,2,4
5,2,Late delivery,1,Columbus,USA,43207,39.92808151,-82.98953247,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING,Summer dresses,215.8200073,Second Class,13-12-2024,22:29:00,18-12-2024,22:29:00,5,Delayed,12.9789,77.5917,13799.006,0.8,11039.2048,3,8
5,2,Late delivery,1,New Braunfels,USA,78130,29.69708443,-98.12406158,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,13-02-2023,6:26:00,18-02-2023,6:26:00,5,Delayed,11.0167,76.9556,15457.31624,0.8,12365.853,3,8
5,2,Late delivery,1,New Braunfels,USA,78130,29.69708443,-98.12406158,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,PENDING,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,Second Class,13-02-2023,6:26:00,18-02-2023,6:26:00,5,Delayed,11.0167,76.9556,15457.31624,0.8,12365.853,3,8
5,2,Late delivery,1,New Braunfels,USA,78130,29.69708443,-98.12406158,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,PENDING,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,Second Class,13-02-2023,6:26:00,18-02-2023,6:26:00,5,Delayed,11.0167,76.9556,15457.31624,0.8,12365.853,3,8
3,4,Advance shipping,0,Hayward,USA,94541,37.67551041,-122.0496826,Pacific Asia,Belgaum,India,South Asia,Karnataka,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,03-11-2022,18:50:00,06-11-2022,18:50:00,3,On time,15.85,74.5,13816.87727,1,13816.8773,4,7
3,4,Advance shipping,0,Detroit,USA,48205,42.42877197,-82.98252869,Pacific Asia,Mangalore,India,South Asia,Karnataka,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,07-11-2022,6:55:00,10-11-2022,6:55:00,3,On time,12.8681,74.8425,13462.4904,1,13462.4904,4,7
3,4,Advance shipping,0,Detroit,USA,48205,42.42877197,-82.98252869,Pacific Asia,Mangalore,India,South Asia,Karnataka,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.980011,Standard Class,07-11-2022,6:55:00,10-11-2022,6:55:00,3,On time,12.8681,74.8425,13462.4904,1,13462.4904,4,7
3,4,Advance shipping,0,Detroit,USA,48205,42.42877197,-82.98252869,Pacific Asia,Mangalore,India,South Asia,Karnataka,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,07-11-2022,6:55:00,10-11-2022,6:55:00,3,On time,12.8681,74.8425,13462.4904,1,13462.4904,4,7
3,4,Advance shipping,0,Hayward,USA,94541,37.67551041,-122.0496826,Pacific Asia,Belgaum,India,South Asia,Karnataka,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,03-11-2022,18:50:00,06-11-2022,18:50:00,3,On time,15.85,74.5,13816.87727,1,13816.8773,4,7
3,4,Advance shipping,0,Detroit,USA,48205,42.42877197,-82.98252869,Pacific Asia,Mangalore,India,South Asia,Karnataka,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,07-11-2022,6:55:00,10-11-2022,6:55:00,3,On time,12.8681,74.8425,13462.4904,1,13462.4904,4,7
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.29301071,-66.37052155,Pacific Asia,Tiruppur,India,South Asia,Tamil Nadu,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,First Class,02-01-2023,13:09:00,04-01-2023,13:09:00,2,On time,11.1085,77.3411,14863.40158,0.5,7431.7008,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.27215195,-66.03705597,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,CLOSED,Fighting video games,39.75,First Class,26-01-2025,0:00:00,28-01-2025,0:00:00,2,On time,11.0167,76.9556,14809.92251,0.5,7404.9613,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.29301071,-66.37052155,Pacific Asia,Tiruppur,India,South Asia,Tamil Nadu,CLOSED,Perfect Fitness Perfect Rip Deck,59.99000168,First Class,02-01-2023,13:09:00,04-01-2023,13:09:00,2,On time,11.1085,77.3411,14863.40158,0.5,7431.7008,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.29301071,-66.37052155,Pacific Asia,Tiruppur,India,South Asia,Tamil Nadu,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,02-01-2023,13:09:00,04-01-2023,13:09:00,2,On time,11.1085,77.3411,14863.40158,0.5,7431.7008,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.29301071,-66.37052155,Pacific Asia,Tiruppur,India,South Asia,Tamil Nadu,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.98999786,First Class,02-01-2023,13:09:00,04-01-2023,13:09:00,2,On time,11.1085,77.3411,14863.40158,0.5,7431.7008,2,4
5,2,Late delivery,1,Caguas,Puerto Rico,725,18.24674606,-66.03705597,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Adult dog supplies,84.40000153,Second Class,09-01-2025,10:22:00,14-01-2025,10:22:00,5,Delayed,12.9789,77.5917,14726.89945,0.8,11781.5196,3,8
2,2,Shipping on time,0,Caguas,Puerto Rico,725,18.28219986,-66.03705597,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,CLOSED,Men's gala suit,210.8500061,Second Class,22-11-2024,19:11:00,24-11-2024,19:11:00,2,On time,13.0825,80.275,14934.74576,0.8,11947.7966,3,5
2,2,Shipping on time,0,Caguas,Puerto Rico,725,18.20512199,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Second Class,22-12-2022,17:53:00,24-12-2022,17:53:00,2,On time,12.9789,77.5917,14757.31545,0.8,11805.8524,3,5
5,4,Late delivery,1,Caguas,Puerto Rico,725,18.22800636,-66.37055206,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,Standard Class,07-02-2023,5:02:00,12-02-2023,5:02:00,5,Delayed,11.0167,76.9556,14841.30152,1,14841.3015,4,9
2,4,Advance shipping,0,Caguas,Puerto Rico,725,18.27938271,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,Standard Class,21-11-2022,3:24:00,23-11-2022,3:24:00,2,On time,12.9789,77.5917,14752.14793,1,14752.1479,4,6
5,4,Late delivery,1,Caguas,Puerto Rico,725,18.22800636,-66.37055206,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.980011,Standard Class,07-02-2023,5:02:00,12-02-2023,5:02:00,5,Delayed,11.0167,76.9556,14841.30152,1,14841.3015,4,9
5,4,Late delivery,1,Caguas,Puerto Rico,725,18.22800636,-66.37055206,Pacific Asia,Coimbatore,India,South Asia,Tamil Nadu,CLOSED,Glove It Women's Imperial Golf Glove,19.98999977,Standard Class,07-02-2023,5:02:00,12-02-2023,5:02:00,5,Delayed,11.0167,76.9556,14841.30152,1,14841.3015,4,9
2,4,Advance shipping,0,Caguas,Puerto Rico,725,18.27938271,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,21-11-2022,3:24:00,23-11-2022,3:24:00,2,On time,12.9789,77.5917,14752.14793,1,14752.1479,4,6
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.20162582,-66.0370636,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Adult dog supplies,84.40000153,First Class,07-01-2025,22:37:00,09-01-2025,22:37:00,2,On time,12.9789,77.5917,14730.01938,0.5,7365.0097,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.22162056,-66.03705597,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Adult dog supplies,84.40000153,First Class,09-01-2025,11:46:00,11-01-2025,11:46:00,2,On time,12.9789,77.5917,14728.63673,0.5,7364.3184,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.28951263,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,First Class,22-12-2022,18:56:00,24-12-2022,18:56:00,2,On time,12.9789,77.5917,14751.44256,0.5,7375.7213,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.28951263,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,First Class,22-12-2022,18:56:00,24-12-2022,18:56:00,2,On time,12.9789,77.5917,14751.44256,0.5,7375.7213,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.22153854,-66.37052918,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,First Class,07-01-2023,20:19:00,09-01-2023,20:19:00,2,On time,13.0825,80.275,14965.71574,0.5,7482.8579,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.28384781,-66.37060547,Pacific Asia,Thiruvananthapuram,India,South Asia,Kerala,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,First Class,02-01-2023,12:48:00,04-01-2023,12:48:00,2,On time,8.5241,76.9366,15005.45572,0.5,7502.7279,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.22153854,-66.37052918,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99000168,First Class,07-01-2023,20:19:00,09-01-2023,20:19:00,2,On time,13.0825,80.275,14965.71574,0.5,7482.8579,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.28951263,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.98999786,First Class,22-12-2022,18:56:00,24-12-2022,18:56:00,2,On time,12.9789,77.5917,14751.44256,0.5,7375.7213,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.28951263,-66.37051392,Pacific Asia,Bangalore,India,South Asia,Karnataka,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,22-12-2022,18:56:00,24-12-2022,18:56:00,2,On time,12.9789,77.5917,14751.44256,0.5,7375.7213,2,4
2,1,Late delivery,1,Caguas,Puerto Rico,725,18.22153854,-66.37052918,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class,07-01-2023,20:19:00,09-01-2023,20:19:00,2,On time,13.0825,80.275,14965.71574,0.5,7482.8579,2,4
1,0,Late delivery,1,Caguas,Puerto Rico,725,18.20035934,-66.0370636,Pacific Asia,Bijapur,India,South Asia,Karnataka,COMPLETE,Sports Books ,31.07999992,Same Day,15-12-2024,20:44:00,16-12-2024,8:44:00,1,On time,16.83,75.71,14297.48576,0,0,1,2
0,0,Shipping on time,0,Caguas,Puerto Rico,725,18.23950005,-66.0370636,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Fighting video games,39.75,Same Day,19-01-2025,7:54:00,19-01-2025,19:54:00,0,On time,13.0825,80.275,14937.85854,0,0,1,1
1,0,Late delivery,1,Caguas,Puerto Rico,725,18.20697975,-66.37062073,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,COMPLETE,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,Same Day,29-01-2023,21:20:00,30-01-2023,9:20:00,1,On time,13.0825,80.275,14966.78997,0,0,1,2
5,4,Late delivery,1,Lompoc,USA,93436,34.58764267,-120.4081879,Pacific Asia,Belgaum,India,South Asia,Karnataka,PENDING,Perfect Fitness Perfect Rip Deck,59.99000168,Standard Class,12-12-2022,4:56:00,17-12-2022,4:56:00,5,Delayed,15.85,74.5,14189.3943,1,14189.3943,4,9
3,4,Advance shipping,0,San Antonio,USA,78227,29.4257412,-98.55130768,Pacific Asia,Bellary,India,South Asia,Karnataka,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,30-10-2022,13:14:00,02-11-2022,13:14:00,3,On time,15.1,76.9167,15040.20763,1,15040.2076,4,7
5,4,Late delivery,1,West New York,USA,7093,40.78874207,-74.00895691,Pacific Asia,Bangalore,India,South Asia,Karnataka,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.98999786,Standard Class,26-12-2022,3:31:00,31-12-2022,3:31:00,5,Delayed,12.9789,77.5917,13360.12047,1,13360.1205,4,9
2,4,Advance shipping,0,Alhambra,USA,91801,34.0986023,-118.145752,Pacific Asia,Salem,India,South Asia,Tamil Nadu,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,02-02-2023,1:22:00,04-02-2023,1:22:00,2,On time,11.65,78.15,14644.33715,1,14644.3371,4,6
6,4,Shipping canceled,0,West Covina,USA,91790,34.07167816,-117.9440765,Pacific Asia,Hubli,India,South Asia,Karnataka,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,19-12-2022,10:43:00,25-12-2022,10:43:00,6,Delayed,15.3502,75.1376,14347.70467,1,14347.7047,4,10
6,4,Shipping canceled,0,West Covina,USA,91790,34.07167816,-117.9440765,Pacific Asia,Hubli,India,South Asia,Karnataka,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class,19-12-2022,10:43:00,25-12-2022,10:43:00,6,Delayed,15.355,75.1362,14347.22294,1,14347.2229,4,10
4,4,Shipping on time,0,San Juan,Puerto Rico,921,18.38596916,-66.0940094,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,04-03-2023,13:03:00,08-03-2023,13:03:00,4,Delayed,12.9789,77.5917,14721.95844,1,14721.9584,4,8
5,2,Late delivery,1,Warren,USA,48093,42.51310349,-83.0218277,Pacific Asia,Chennai,India,South Asia,Tamil Nadu,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Second Class,03-03-2023,19:53:00,08-03-2023,19:53:00,5,Delayed,13.0825,80.275,13602.03033,0.8,10881.6243,3,8
2,4,Advance shipping,0,Caguas,Puerto Rico,725,18.28181839,-66.37058258,Pacific Asia,Bangalore,India,South Asia,Karnataka,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,01-03-2023,16:02:00,03-03-2023,16:02:00,2,On time,12.9789,77.5917,14751.98399,1,14751.984,4,6
5,4,Late delivery,1,Vallejo,USA,94591,38.10829163,-122.2123947,Pacific Asia,Mangalore,India,South Asia,Karnataka,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,Standard Class,25-02-2023,14:28:00,01-03-2023,14:28:00,5,Delayed,12.8681,74.8425,14074.75871,1,14074.7587,4,9
